2025-01-27T18:01:07.741859Z [info     ] 2025-01-27 15:01:07,741 | INFO     | tap-csv.categories   | Beginning full_table sync of 'categories'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.747252Z [info     ] 2025-01-27 15:01:07,747 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 49, "tags": {"stream": "employee_territories", "pid": 103597, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.747374Z [info     ] 2025-01-27 15:01:07,747 | INFO     | tap-csv.employees    | Beginning full_table sync of 'employees'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.747489Z [info     ] 2025-01-27 15:01:07,747 | INFO     | tap-csv.employees    | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.747965Z [info     ] 2025-01-27 15:01:07,747 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.0005030632019042969, "tags": {"stream": "employees", "pid": 103597, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.748086Z [info     ] 2025-01-27 15:01:07,747 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 9, "tags": {"stream": "employees", "pid": 103597, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.748200Z [info     ] 2025-01-27 15:01:07,748 | INFO     | tap-csv.order_details | Beginning full_table sync of 'order_details'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.748303Z [info     ] 2025-01-27 15:01:07,748 | INFO     | tap-csv.order_details | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.805534Z [info     ] 2025-01-27 15:01:07,805 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.05708742141723633, "tags": {"stream": "order_details", "pid": 103597, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.805882Z [info     ] 2025-01-27 15:01:07,805 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 2155, "tags": {"stream": "order_details", "pid": 103597, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.805992Z [info     ] 2025-01-27 15:01:07,805 | INFO     | tap-csv.orders       | Beginning full_table sync of 'orders'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.806102Z [info     ] 2025-01-27 15:01:07,805 | INFO     | tap-csv.orders       | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.837956Z [info     ] 2025-01-27 15:01:07,837 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.031868696212768555, "tags": {"stream": "orders", "pid": 103597, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.838205Z [info     ] 2025-01-27 15:01:07,837 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 830, "tags": {"stream": "orders", "pid": 103597, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.838321Z [info     ] 2025-01-27 15:01:07,838 | INFO     | tap-csv.products     | Beginning full_table sync of 'products'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.838411Z [info     ] 2025-01-27 15:01:07,838 | INFO     | tap-csv.products     | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.840603Z [info     ] 2025-01-27 15:01:07,840 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.0022919178009033203, "tags": {"stream": "products", "pid": 103597, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.840819Z [info     ] 2025-01-27 15:01:07,840 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 77, "tags": {"stream": "products", "pid": 103597, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.840958Z [info     ] 2025-01-27 15:01:07,840 | INFO     | tap-csv.region       | Beginning full_table sync of 'region'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.841069Z [info     ] 2025-01-27 15:01:07,840 | INFO     | tap-csv.region       | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.841200Z [info     ] 2025-01-27 15:01:07,840 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.00018596649169921875, "tags": {"stream": "region", "pid": 103597, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.841301Z [info     ] 2025-01-27 15:01:07,841 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 4, "tags": {"stream": "region", "pid": 103597, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.841398Z [info     ] 2025-01-27 15:01:07,841 | INFO     | tap-csv.shippers     | Beginning full_table sync of 'shippers'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.841494Z [info     ] 2025-01-27 15:01:07,841 | INFO     | tap-csv.shippers     | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.841647Z [info     ] 2025-01-27 15:01:07,841 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.000225067138671875, "tags": {"stream": "shippers", "pid": 103597, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.841748Z [info     ] 2025-01-27 15:01:07,841 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 6, "tags": {"stream": "shippers", "pid": 103597, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.841870Z [info     ] 2025-01-27 15:01:07,841 | INFO     | tap-csv.suppliers    | Beginning full_table sync of 'suppliers'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.841969Z [info     ] 2025-01-27 15:01:07,841 | INFO     | tap-csv.suppliers    | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.842925Z [info     ] 2025-01-27 15:01:07,842 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.0010759830474853516, "tags": {"stream": "suppliers", "pid": 103597, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.843058Z [info     ] 2025-01-27 15:01:07,842 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 29, "tags": {"stream": "suppliers", "pid": 103597, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.843156Z [info     ] 2025-01-27 15:01:07,843 | INFO     | tap-csv.territories  | Beginning full_table sync of 'territories'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.843288Z [info     ] 2025-01-27 15:01:07,843 | INFO     | tap-csv.territories  | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.844427Z [info     ] 2025-01-27 15:01:07,844 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.0012440681457519531, "tags": {"stream": "territories", "pid": 103597, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.844571Z [info     ] 2025-01-27 15:01:07,844 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 53, "tags": {"stream": "territories", "pid": 103597, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.844659Z [info     ] 2025-01-27 15:01:07,844 | INFO     | tap-csv.us_states    | Beginning full_table sync of 'us_states'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.844790Z [info     ] 2025-01-27 15:01:07,844 | INFO     | tap-csv.us_states    | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.846019Z [info     ] 2025-01-27 15:01:07,845 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.0013103485107421875, "tags": {"stream": "us_states", "pid": 103597, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.846153Z [info     ] 2025-01-27 15:01:07,846 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 51, "tags": {"stream": "us_states", "pid": 103597, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=tap-csv
2025-01-27T18:01:07.936680Z [info     ] 2025-01-27 15:01:07,936 | INFO     | target-postgres      | Target 'target-postgres' is listening for input from tap. cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=target-postgres
2025-01-27T18:01:07.937055Z [info     ] 2025-01-27 15:01:07,936 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=target-postgres
2025-01-27T18:01:07.937241Z [info     ] 2025-01-27 15:01:07,936 | INFO     | target-postgres.categories | Initializing target sink for stream 'categories'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=target-postgres
2025-01-27T18:01:08.245343Z [info     ] 2025-01-27 15:01:08,245 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=target-postgres
2025-01-27T18:01:08.245607Z [info     ] 2025-01-27 15:01:08,245 | INFO     | target-postgres.customers | Initializing target sink for stream 'customers'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=target-postgres
2025-01-27T18:01:08.351716Z [info     ] 2025-01-27 15:01:08,351 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=target-postgres
2025-01-27T18:01:08.351967Z [info     ] 2025-01-27 15:01:08,351 | INFO     | target-postgres.employee_territories | Initializing target sink for stream 'employee_territories'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=target-postgres
2025-01-27T18:01:08.546814Z [info     ] 2025-01-27 15:01:08,546 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=target-postgres
2025-01-27T18:01:08.547109Z [info     ] 2025-01-27 15:01:08,546 | INFO     | target-postgres.employees | Initializing target sink for stream 'employees'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=target-postgres
2025-01-27T18:01:08.664053Z [info     ] 2025-01-27 15:01:08,663 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=target-postgres
2025-01-27T18:01:08.664580Z [info     ] 2025-01-27 15:01:08,663 | INFO     | target-postgres.order_details | Initializing target sink for stream 'order_details'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=target-postgres
2025-01-27T18:01:08.831136Z [info     ] 2025-01-27 15:01:08,830 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=target-postgres
2025-01-27T18:01:08.831470Z [info     ] 2025-01-27 15:01:08,831 | INFO     | target-postgres.orders | Initializing target sink for stream 'orders'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=target-postgres
2025-01-27T18:01:08.982643Z [info     ] 2025-01-27 15:01:08,982 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=target-postgres
2025-01-27T18:01:08.982893Z [info     ] 2025-01-27 15:01:08,982 | INFO     | target-postgres.products | Initializing target sink for stream 'products'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=target-postgres
2025-01-27T18:01:09.093589Z [info     ] 2025-01-27 15:01:09,093 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=target-postgres
2025-01-27T18:01:09.094044Z [info     ] 2025-01-27 15:01:09,093 | INFO     | target-postgres.region | Initializing target sink for stream 'region'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=target-postgres
2025-01-27T18:01:09.188368Z [info     ] 2025-01-27 15:01:09,188 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=target-postgres
2025-01-27T18:01:09.188693Z [info     ] 2025-01-27 15:01:09,188 | INFO     | target-postgres.shippers | Initializing target sink for stream 'shippers'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=target-postgres
2025-01-27T18:01:09.305997Z [info     ] 2025-01-27 15:01:09,305 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=target-postgres
2025-01-27T18:01:09.306342Z [info     ] 2025-01-27 15:01:09,305 | INFO     | target-postgres.suppliers | Initializing target sink for stream 'suppliers'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=target-postgres
2025-01-27T18:01:09.438786Z [info     ] 2025-01-27 15:01:09,438 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=target-postgres
2025-01-27T18:01:09.439044Z [info     ] 2025-01-27 15:01:09,438 | INFO     | target-postgres.territories | Initializing target sink for stream 'territories'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=target-postgres
2025-01-27T18:01:09.715443Z [info     ] 2025-01-27 15:01:09,715 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=target-postgres
2025-01-27T18:01:09.715696Z [info     ] 2025-01-27 15:01:09,715 | INFO     | target-postgres.us_states | Initializing target sink for stream 'us_states'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=target-postgres
2025-01-27T18:01:09.816367Z [info     ] 2025-01-27 15:01:09,816 | INFO     | target-postgres      | Target 'target-postgres' completed reading 3387 lines of input (12 schemas, 3362 records, 0 batch manifests, 13 state messages). cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=target-postgres
2025-01-27T18:01:09.931235Z [info     ] 2025-01-27 15:01:09,929 | INFO     | target-postgres.products | Inserting with SQL: INSERT INTO d3261de6_fe62_4734_9d30_b38e58191179 (product_id, product_name, supplier_id, category_id, quantity_per_unit, unit_price, units_in_stock, units_on_order, reorder_level, discontinued) VALUES (:product_id, :product_name, :supplier_id, :category_id, :quantity_per_unit, :unit_price, :units_in_stock, :units_on_order, :reorder_level, :discontinued) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=82b1458d-8c87-4068-9f30-d51ff77a9a2b stdio=stderr string_id=target-postgres
