2025-01-27T22:45:01.019611Z [info     ] 2025-01-27 19:45:01,019 | INFO     | tap-csv.categories   | Beginning full_table sync of 'categories'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=tap-csv
2025-01-27T22:45:01.082621Z [info     ] 2025-01-27 19:45:01,082 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.05482220649719238, "tags": {"stream": "order_details", "pid": 196490, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=tap-csv
2025-01-27T22:45:01.082948Z [info     ] 2025-01-27 19:45:01,082 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 2155, "tags": {"stream": "order_details", "pid": 196490, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=tap-csv
2025-01-27T22:45:01.083120Z [info     ] 2025-01-27 19:45:01,082 | INFO     | tap-csv.orders       | Beginning full_table sync of 'orders'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=tap-csv
2025-01-27T22:45:01.083263Z [info     ] 2025-01-27 19:45:01,082 | INFO     | tap-csv.orders       | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=tap-csv
2025-01-27T22:45:01.111145Z [info     ] 2025-01-27 19:45:01,111 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.027890920639038086, "tags": {"stream": "orders", "pid": 196490, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=tap-csv
2025-01-27T22:45:01.111398Z [info     ] 2025-01-27 19:45:01,111 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 830, "tags": {"stream": "orders", "pid": 196490, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=tap-csv
2025-01-27T22:45:01.111529Z [info     ] 2025-01-27 19:45:01,111 | INFO     | tap-csv.products     | Beginning full_table sync of 'products'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=tap-csv
2025-01-27T22:45:01.111642Z [info     ] 2025-01-27 19:45:01,111 | INFO     | tap-csv.products     | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=tap-csv
2025-01-27T22:45:01.113834Z [info     ] 2025-01-27 19:45:01,113 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.002330303192138672, "tags": {"stream": "products", "pid": 196490, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=tap-csv
2025-01-27T22:45:01.113988Z [info     ] 2025-01-27 19:45:01,113 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 77, "tags": {"stream": "products", "pid": 196490, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=tap-csv
2025-01-27T22:45:01.114106Z [info     ] 2025-01-27 19:45:01,113 | INFO     | tap-csv.region       | Beginning full_table sync of 'region'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=tap-csv
2025-01-27T22:45:01.114225Z [info     ] 2025-01-27 19:45:01,113 | INFO     | tap-csv.region       | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=tap-csv
2025-01-27T22:45:01.114360Z [info     ] 2025-01-27 19:45:01,114 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.00017213821411132812, "tags": {"stream": "region", "pid": 196490, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=tap-csv
2025-01-27T22:45:01.114469Z [info     ] 2025-01-27 19:45:01,114 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 4, "tags": {"stream": "region", "pid": 196490, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=tap-csv
2025-01-27T22:45:01.114613Z [info     ] 2025-01-27 19:45:01,114 | INFO     | tap-csv.shippers     | Beginning full_table sync of 'shippers'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=tap-csv
2025-01-27T22:45:01.114722Z [info     ] 2025-01-27 19:45:01,114 | INFO     | tap-csv.shippers     | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=tap-csv
2025-01-27T22:45:01.114864Z [info     ] 2025-01-27 19:45:01,114 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.00022077560424804688, "tags": {"stream": "shippers", "pid": 196490, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=tap-csv
2025-01-27T22:45:01.114972Z [info     ] 2025-01-27 19:45:01,114 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 6, "tags": {"stream": "shippers", "pid": 196490, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=tap-csv
2025-01-27T22:45:01.115074Z [info     ] 2025-01-27 19:45:01,114 | INFO     | tap-csv.suppliers    | Beginning full_table sync of 'suppliers'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=tap-csv
2025-01-27T22:45:01.115199Z [info     ] 2025-01-27 19:45:01,114 | INFO     | tap-csv.suppliers    | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=tap-csv
2025-01-27T22:45:01.116248Z [info     ] 2025-01-27 19:45:01,116 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.0011839866638183594, "tags": {"stream": "suppliers", "pid": 196490, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=tap-csv
2025-01-27T22:45:01.116417Z [info     ] 2025-01-27 19:45:01,116 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 29, "tags": {"stream": "suppliers", "pid": 196490, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=tap-csv
2025-01-27T22:45:01.116540Z [info     ] 2025-01-27 19:45:01,116 | INFO     | tap-csv.territories  | Beginning full_table sync of 'territories'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=tap-csv
2025-01-27T22:45:01.116645Z [info     ] 2025-01-27 19:45:01,116 | INFO     | tap-csv.territories  | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=tap-csv
2025-01-27T22:45:01.117716Z [info     ] 2025-01-27 19:45:01,117 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.0012087821960449219, "tags": {"stream": "territories", "pid": 196490, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=tap-csv
2025-01-27T22:45:01.117867Z [info     ] 2025-01-27 19:45:01,117 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 53, "tags": {"stream": "territories", "pid": 196490, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=tap-csv
2025-01-27T22:45:01.117977Z [info     ] 2025-01-27 19:45:01,117 | INFO     | tap-csv.us_states    | Beginning full_table sync of 'us_states'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=tap-csv
2025-01-27T22:45:01.118088Z [info     ] 2025-01-27 19:45:01,117 | INFO     | tap-csv.us_states    | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=tap-csv
2025-01-27T22:45:01.119136Z [info     ] 2025-01-27 19:45:01,119 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.0011692047119140625, "tags": {"stream": "us_states", "pid": 196490, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=tap-csv
2025-01-27T22:45:01.119285Z [info     ] 2025-01-27 19:45:01,119 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 51, "tags": {"stream": "us_states", "pid": 196490, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=tap-csv
2025-01-27T22:45:01.226563Z [info     ] 2025-01-27 19:45:01,226 | INFO     | target-postgres      | Target 'target-postgres' is listening for input from tap. cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=target-postgres
2025-01-27T22:45:01.226848Z [info     ] 2025-01-27 19:45:01,226 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=target-postgres
2025-01-27T22:45:01.227019Z [info     ] 2025-01-27 19:45:01,226 | INFO     | target-postgres.categories | Initializing target sink for stream 'categories'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=target-postgres
2025-01-27T22:45:01.518187Z [info     ] 2025-01-27 19:45:01,517 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=target-postgres
2025-01-27T22:45:01.518426Z [info     ] 2025-01-27 19:45:01,518 | INFO     | target-postgres.customers | Initializing target sink for stream 'customers'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=target-postgres
2025-01-27T22:45:01.817588Z [info     ] 2025-01-27 19:45:01,807 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=target-postgres
2025-01-27T22:45:01.817794Z [info     ] 2025-01-27 19:45:01,808 | INFO     | target-postgres.employee_territories | Initializing target sink for stream 'employee_territories'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=target-postgres
2025-01-27T22:45:01.994049Z [info     ] 2025-01-27 19:45:01,993 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=target-postgres
2025-01-27T22:45:01.994309Z [info     ] 2025-01-27 19:45:01,994 | INFO     | target-postgres.employees | Initializing target sink for stream 'employees'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=target-postgres
2025-01-27T22:45:02.227555Z [info     ] 2025-01-27 19:45:02,227 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=target-postgres
2025-01-27T22:45:02.227807Z [info     ] 2025-01-27 19:45:02,227 | INFO     | target-postgres.order_details | Initializing target sink for stream 'order_details'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=target-postgres
2025-01-27T22:45:02.530408Z [info     ] 2025-01-27 19:45:02,530 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=target-postgres
2025-01-27T22:45:02.530649Z [info     ] 2025-01-27 19:45:02,530 | INFO     | target-postgres.orders | Initializing target sink for stream 'orders'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=target-postgres
2025-01-27T22:45:02.884899Z [info     ] 2025-01-27 19:45:02,884 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=target-postgres
2025-01-27T22:45:02.885218Z [info     ] 2025-01-27 19:45:02,884 | INFO     | target-postgres.products | Initializing target sink for stream 'products'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=target-postgres
2025-01-27T22:45:03.056212Z [info     ] 2025-01-27 19:45:03,055 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=target-postgres
2025-01-27T22:45:03.056615Z [info     ] 2025-01-27 19:45:03,056 | INFO     | target-postgres.region | Initializing target sink for stream 'region'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=target-postgres
2025-01-27T22:45:03.226791Z [info     ] 2025-01-27 19:45:03,226 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=target-postgres
2025-01-27T22:45:03.227015Z [info     ] 2025-01-27 19:45:03,226 | INFO     | target-postgres.shippers | Initializing target sink for stream 'shippers'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=target-postgres
2025-01-27T22:45:03.376847Z [info     ] 2025-01-27 19:45:03,376 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=target-postgres
2025-01-27T22:45:03.377079Z [info     ] 2025-01-27 19:45:03,376 | INFO     | target-postgres.suppliers | Initializing target sink for stream 'suppliers'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=target-postgres
2025-01-27T22:45:03.545764Z [info     ] 2025-01-27 19:45:03,545 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=target-postgres
2025-01-27T22:45:03.546005Z [info     ] 2025-01-27 19:45:03,545 | INFO     | target-postgres.territories | Initializing target sink for stream 'territories'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=target-postgres
2025-01-27T22:45:04.056534Z [info     ] 2025-01-27 19:45:03,890 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=target-postgres
2025-01-27T22:45:04.056775Z [info     ] 2025-01-27 19:45:03,890 | INFO     | target-postgres.us_states | Initializing target sink for stream 'us_states'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=target-postgres
2025-01-27T22:45:04.170428Z [info     ] 2025-01-27 19:45:04,170 | INFO     | target-postgres      | Target 'target-postgres' completed reading 3387 lines of input (12 schemas, 3362 records, 0 batch manifests, 13 state messages). cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=target-postgres
2025-01-27T22:45:04.273854Z [info     ] 2025-01-27 19:45:04,273 | INFO     | target-postgres.categories | Inserting with SQL: INSERT INTO a0c83cb6_8d6e_48b8_898f_341b8c2292d5 (category_id, category_name, description, picture) VALUES (:category_id, :category_name, :description, :picture) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c4a4e861-6911-45e2-a9dc-a0b0d3945a6d stdio=stderr string_id=target-postgres
