2025-01-27T20:14:40.093110Z [info     ] 2025-01-27 17:14:40,092 | INFO     | tap-csv.categories   | Beginning full_table sync of 'categories'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.099778Z [info     ] 2025-01-27 17:14:40,099 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 49, "tags": {"stream": "employee_territories", "pid": 153784, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.099917Z [info     ] 2025-01-27 17:14:40,099 | INFO     | tap-csv.employees    | Beginning full_table sync of 'employees'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.100032Z [info     ] 2025-01-27 17:14:40,099 | INFO     | tap-csv.employees    | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.100457Z [info     ] 2025-01-27 17:14:40,100 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.0004949569702148438, "tags": {"stream": "employees", "pid": 153784, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.100632Z [info     ] 2025-01-27 17:14:40,100 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 9, "tags": {"stream": "employees", "pid": 153784, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.100749Z [info     ] 2025-01-27 17:14:40,100 | INFO     | tap-csv.order_details | Beginning full_table sync of 'order_details'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.100858Z [info     ] 2025-01-27 17:14:40,100 | INFO     | tap-csv.order_details | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.155233Z [info     ] 2025-01-27 17:14:40,155 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.0543978214263916, "tags": {"stream": "order_details", "pid": 153784, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.155550Z [info     ] 2025-01-27 17:14:40,155 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 2155, "tags": {"stream": "order_details", "pid": 153784, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.155693Z [info     ] 2025-01-27 17:14:40,155 | INFO     | tap-csv.orders       | Beginning full_table sync of 'orders'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.155792Z [info     ] 2025-01-27 17:14:40,155 | INFO     | tap-csv.orders       | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.186554Z [info     ] 2025-01-27 17:14:40,186 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.03071451187133789, "tags": {"stream": "orders", "pid": 153784, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.186870Z [info     ] 2025-01-27 17:14:40,186 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 830, "tags": {"stream": "orders", "pid": 153784, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.186994Z [info     ] 2025-01-27 17:14:40,186 | INFO     | tap-csv.products     | Beginning full_table sync of 'products'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.187108Z [info     ] 2025-01-27 17:14:40,186 | INFO     | tap-csv.products     | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.189448Z [info     ] 2025-01-27 17:14:40,189 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.0025064945220947266, "tags": {"stream": "products", "pid": 153784, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.189623Z [info     ] 2025-01-27 17:14:40,189 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 77, "tags": {"stream": "products", "pid": 153784, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.189732Z [info     ] 2025-01-27 17:14:40,189 | INFO     | tap-csv.region       | Beginning full_table sync of 'region'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.189835Z [info     ] 2025-01-27 17:14:40,189 | INFO     | tap-csv.region       | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.190016Z [info     ] 2025-01-27 17:14:40,189 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.00019049644470214844, "tags": {"stream": "region", "pid": 153784, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.190146Z [info     ] 2025-01-27 17:14:40,189 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 4, "tags": {"stream": "region", "pid": 153784, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.190258Z [info     ] 2025-01-27 17:14:40,190 | INFO     | tap-csv.shippers     | Beginning full_table sync of 'shippers'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.190338Z [info     ] 2025-01-27 17:14:40,190 | INFO     | tap-csv.shippers     | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.190494Z [info     ] 2025-01-27 17:14:40,190 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.0002372264862060547, "tags": {"stream": "shippers", "pid": 153784, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.190613Z [info     ] 2025-01-27 17:14:40,190 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 6, "tags": {"stream": "shippers", "pid": 153784, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.190711Z [info     ] 2025-01-27 17:14:40,190 | INFO     | tap-csv.suppliers    | Beginning full_table sync of 'suppliers'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.190789Z [info     ] 2025-01-27 17:14:40,190 | INFO     | tap-csv.suppliers    | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.191839Z [info     ] 2025-01-27 17:14:40,191 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.0010242462158203125, "tags": {"stream": "suppliers", "pid": 153784, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.191953Z [info     ] 2025-01-27 17:14:40,191 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 29, "tags": {"stream": "suppliers", "pid": 153784, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.192052Z [info     ] 2025-01-27 17:14:40,191 | INFO     | tap-csv.territories  | Beginning full_table sync of 'territories'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.192129Z [info     ] 2025-01-27 17:14:40,191 | INFO     | tap-csv.territories  | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.193277Z [info     ] 2025-01-27 17:14:40,193 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.0011928081512451172, "tags": {"stream": "territories", "pid": 153784, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.193391Z [info     ] 2025-01-27 17:14:40,193 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 53, "tags": {"stream": "territories", "pid": 153784, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.193491Z [info     ] 2025-01-27 17:14:40,193 | INFO     | tap-csv.us_states    | Beginning full_table sync of 'us_states'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.193589Z [info     ] 2025-01-27 17:14:40,193 | INFO     | tap-csv.us_states    | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.194960Z [info     ] 2025-01-27 17:14:40,194 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.0014171600341796875, "tags": {"stream": "us_states", "pid": 153784, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.195156Z [info     ] 2025-01-27 17:14:40,194 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 51, "tags": {"stream": "us_states", "pid": 153784, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=tap-csv
2025-01-27T20:14:40.332236Z [info     ] 2025-01-27 17:14:40,331 | INFO     | target-postgres      | Target 'target-postgres' is listening for input from tap. cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=target-postgres
2025-01-27T20:14:40.332532Z [info     ] 2025-01-27 17:14:40,332 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=target-postgres
2025-01-27T20:14:40.332673Z [info     ] 2025-01-27 17:14:40,332 | INFO     | target-postgres.categories | Initializing target sink for stream 'categories'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=target-postgres
2025-01-27T20:14:40.583661Z [info     ] 2025-01-27 17:14:40,583 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=target-postgres
2025-01-27T20:14:40.584071Z [info     ] 2025-01-27 17:14:40,583 | INFO     | target-postgres.customers | Initializing target sink for stream 'customers'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=target-postgres
2025-01-27T20:14:40.881881Z [info     ] 2025-01-27 17:14:40,778 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=target-postgres
2025-01-27T20:14:40.882111Z [info     ] 2025-01-27 17:14:40,778 | INFO     | target-postgres.employee_territories | Initializing target sink for stream 'employee_territories'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=target-postgres
2025-01-27T20:14:40.958952Z [info     ] 2025-01-27 17:14:40,958 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=target-postgres
2025-01-27T20:14:40.959199Z [info     ] 2025-01-27 17:14:40,958 | INFO     | target-postgres.employees | Initializing target sink for stream 'employees'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=target-postgres
2025-01-27T20:14:41.075944Z [info     ] 2025-01-27 17:14:41,075 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=target-postgres
2025-01-27T20:14:41.076460Z [info     ] 2025-01-27 17:14:41,075 | INFO     | target-postgres.order_details | Initializing target sink for stream 'order_details'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=target-postgres
2025-01-27T20:14:41.285643Z [info     ] 2025-01-27 17:14:41,285 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=target-postgres
2025-01-27T20:14:41.285942Z [info     ] 2025-01-27 17:14:41,285 | INFO     | target-postgres.orders | Initializing target sink for stream 'orders'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=target-postgres
2025-01-27T20:14:41.527758Z [info     ] 2025-01-27 17:14:41,527 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=target-postgres
2025-01-27T20:14:41.528160Z [info     ] 2025-01-27 17:14:41,527 | INFO     | target-postgres.products | Initializing target sink for stream 'products'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=target-postgres
2025-01-27T20:14:41.671489Z [info     ] 2025-01-27 17:14:41,671 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=target-postgres
2025-01-27T20:14:41.671795Z [info     ] 2025-01-27 17:14:41,671 | INFO     | target-postgres.region | Initializing target sink for stream 'region'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=target-postgres
2025-01-27T20:14:41.791883Z [info     ] 2025-01-27 17:14:41,791 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=target-postgres
2025-01-27T20:14:41.792162Z [info     ] 2025-01-27 17:14:41,791 | INFO     | target-postgres.shippers | Initializing target sink for stream 'shippers'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=target-postgres
2025-01-27T20:14:41.978628Z [info     ] 2025-01-27 17:14:41,978 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=target-postgres
2025-01-27T20:14:41.979068Z [info     ] 2025-01-27 17:14:41,978 | INFO     | target-postgres.suppliers | Initializing target sink for stream 'suppliers'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=target-postgres
2025-01-27T20:14:42.127726Z [info     ] 2025-01-27 17:14:42,127 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=target-postgres
2025-01-27T20:14:42.127961Z [info     ] 2025-01-27 17:14:42,127 | INFO     | target-postgres.territories | Initializing target sink for stream 'territories'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=target-postgres
2025-01-27T20:14:42.277563Z [info     ] 2025-01-27 17:14:42,277 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=target-postgres
2025-01-27T20:14:42.277936Z [info     ] 2025-01-27 17:14:42,277 | INFO     | target-postgres.us_states | Initializing target sink for stream 'us_states'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=target-postgres
2025-01-27T20:14:42.394091Z [info     ] 2025-01-27 17:14:42,393 | INFO     | target-postgres      | Target 'target-postgres' completed reading 3387 lines of input (12 schemas, 3362 records, 0 batch manifests, 13 state messages). cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=target-postgres
2025-01-27T20:14:42.502618Z [info     ] 2025-01-27 17:14:42,502 | INFO     | target-postgres.region | Inserting with SQL: INSERT INTO "38dde59c_c559_459f_aa08_d6df9b09178b" (region_id, region_description) VALUES (:region_id, :region_description) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=target-postgres
2025-01-27T20:14:42.509575Z [info     ] 2025-01-27 17:14:42,509 | INFO     | target-postgres.order_details | Inserting with SQL: INSERT INTO "196d5e8e_772a_46c0_af6f_af808d1ea7b6" (order_id, product_id, unit_price, quantity, discount) VALUES (:order_id, :product_id, :unit_price, :quantity, :discount) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=c1ceea86-b430-479d-a2c9-e304408fae00 stdio=stderr string_id=target-postgres
