2025-01-27T00:50:57.950670Z [info     ] 2025-01-26 21:50:57,950 | INFO     | target-csv           | Target 'target-csv' is listening for input from tap. cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=target-csv
2025-01-27T00:50:58.052876Z [info     ] 2025-01-26 21:50:58,052 | WARNING  | py.warnings          | /home/victor/Desktop/TESTE/code-challenge/.meltano/extractors/tap-postgres/venv/lib/python3.11/site-packages/singer_sdk/connectors/sql.py:1116: SAWarning: Did not recognize type 'bpchar' of column 'customer_type_id' cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.052962Z [info     ]   columns = inspector.get_columns(table_name, schema_name) cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.053073Z [info     ]                                cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.056373Z [info     ] 2025-01-26 21:50:58,056 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.009071826934814453, "tags": {"stream": "public-customer_customer_demo", "pid": 83352, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.056532Z [info     ] 2025-01-26 21:50:58,056 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 0, "tags": {"stream": "public-customer_customer_demo", "pid": 83352, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.056674Z [info     ] 2025-01-26 21:50:58,056 | INFO     | tap-postgres.public-customer_demographics | Beginning full_table sync of 'public-customer_demographics'... cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.056780Z [info     ] 2025-01-26 21:50:58,056 | INFO     | tap-postgres.public-customer_demographics | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.057101Z [info     ] 2025-01-26 21:50:58,057 | INFO     | target-csv           | Initializing 'target-csv' target sink... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=target-csv
2025-01-27T00:50:58.057282Z [info     ] 2025-01-26 21:50:58,057 | INFO     | target-csv.customer_demographics | Initializing target sink for stream 'customer_demographics'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=target-csv
2025-01-27T00:50:58.058316Z [info     ] 2025-01-26 21:50:58,058 | INFO     | target-csv.customer_demographics | Setting up customer_demographics cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=target-csv
2025-01-27T00:50:58.064809Z [info     ] 2025-01-26 21:50:58,064 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.007996320724487305, "tags": {"stream": "public-customer_demographics", "pid": 83352, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.065008Z [info     ] 2025-01-26 21:50:58,064 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 0, "tags": {"stream": "public-customer_demographics", "pid": 83352, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.065149Z [info     ] 2025-01-26 21:50:58,064 | INFO     | tap-postgres.public-customers | Beginning full_table sync of 'public-customers'... cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.065236Z [info     ] 2025-01-26 21:50:58,065 | INFO     | tap-postgres.public-customers | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.065577Z [info     ] 2025-01-26 21:50:58,065 | INFO     | target-csv           | Initializing 'target-csv' target sink... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=target-csv
2025-01-27T00:50:58.065708Z [info     ] 2025-01-26 21:50:58,065 | INFO     | target-csv.customers | Initializing target sink for stream 'customers'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=target-csv
2025-01-27T00:50:58.070748Z [info     ] 2025-01-26 21:50:58,070 | INFO     | target-csv.customers | Setting up customers cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=target-csv
2025-01-27T00:50:58.084588Z [info     ] 2025-01-26 21:50:58,084 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.019154787063598633, "tags": {"stream": "public-customers", "pid": 83352, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.084876Z [info     ] 2025-01-26 21:50:58,084 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 91, "tags": {"stream": "public-customers", "pid": 83352, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.085015Z [info     ] 2025-01-26 21:50:58,084 | INFO     | tap-postgres.public-employee_territories | Beginning full_table sync of 'public-employee_territories'... cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.085117Z [info     ] 2025-01-26 21:50:58,084 | INFO     | tap-postgres.public-employee_territories | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.086254Z [info     ] 2025-01-26 21:50:58,086 | INFO     | target-csv           | Initializing 'target-csv' target sink... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=target-csv
2025-01-27T00:50:58.086396Z [info     ] 2025-01-26 21:50:58,086 | INFO     | target-csv.employee_territories | Initializing target sink for stream 'employee_territories'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=target-csv
2025-01-27T00:50:58.087358Z [info     ] 2025-01-26 21:50:58,087 | INFO     | target-csv.employee_territories | Setting up employee_territories cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=target-csv
2025-01-27T00:50:58.095393Z [info     ] 2025-01-26 21:50:58,095 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.01036381721496582, "tags": {"stream": "public-employee_territories", "pid": 83352, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.095595Z [info     ] 2025-01-26 21:50:58,095 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 49, "tags": {"stream": "public-employee_territories", "pid": 83352, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.095712Z [info     ] 2025-01-26 21:50:58,095 | INFO     | tap-postgres.public-employees | Beginning full_table sync of 'public-employees'... cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.095793Z [info     ] 2025-01-26 21:50:58,095 | INFO     | tap-postgres.public-employees | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.096118Z [info     ] 2025-01-26 21:50:58,096 | INFO     | target-csv           | Initializing 'target-csv' target sink... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=target-csv
2025-01-27T00:50:58.096238Z [info     ] 2025-01-26 21:50:58,096 | INFO     | target-csv.employees | Initializing target sink for stream 'employees'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=target-csv
2025-01-27T00:50:58.102824Z [info     ] 2025-01-26 21:50:58,102 | INFO     | target-csv.employees | Setting up employees cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=target-csv
2025-01-27T00:50:58.109993Z [info     ] 2025-01-26 21:50:58,109 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.013950109481811523, "tags": {"stream": "public-employees", "pid": 83352, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.110230Z [info     ] 2025-01-26 21:50:58,109 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 9, "tags": {"stream": "public-employees", "pid": 83352, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.110319Z [info     ] 2025-01-26 21:50:58,110 | INFO     | tap-postgres.public-orders | Beginning full_table sync of 'public-orders'... cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.110447Z [info     ] 2025-01-26 21:50:58,110 | INFO     | tap-postgres.public-orders | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.110791Z [info     ] 2025-01-26 21:50:58,110 | INFO     | target-csv           | Initializing 'target-csv' target sink... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=target-csv
2025-01-27T00:50:58.110946Z [info     ] 2025-01-26 21:50:58,110 | INFO     | target-csv.orders    | Initializing target sink for stream 'orders'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=target-csv
2025-01-27T00:50:58.116328Z [info     ] 2025-01-26 21:50:58,116 | INFO     | target-csv.orders    | Setting up orders cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=target-csv
2025-01-27T00:50:58.160426Z [info     ] 2025-01-26 21:50:58,160 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.04986453056335449, "tags": {"stream": "public-orders", "pid": 83352, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.160683Z [info     ] 2025-01-26 21:50:58,160 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 830, "tags": {"stream": "public-orders", "pid": 83352, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.160777Z [info     ] 2025-01-26 21:50:58,160 | INFO     | tap-postgres.public-products | Beginning full_table sync of 'public-products'... cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.160888Z [info     ] 2025-01-26 21:50:58,160 | INFO     | tap-postgres.public-products | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.175457Z [info     ] 2025-01-26 21:50:58,175 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.014327287673950195, "tags": {"stream": "public-products", "pid": 83352, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.175721Z [info     ] 2025-01-26 21:50:58,175 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 77, "tags": {"stream": "public-products", "pid": 83352, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.175893Z [info     ] 2025-01-26 21:50:58,175 | INFO     | tap-postgres.public-region | Beginning full_table sync of 'public-region'... cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.176018Z [info     ] 2025-01-26 21:50:58,175 | INFO     | tap-postgres.public-region | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.181770Z [info     ] 2025-01-26 21:50:58,181 | WARNING  | py.warnings          | /home/victor/Desktop/TESTE/code-challenge/.meltano/extractors/tap-postgres/venv/lib/python3.11/site-packages/singer_sdk/connectors/sql.py:1116: SAWarning: Did not recognize type 'bpchar' of column 'region_description' cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.181964Z [info     ]   columns = inspector.get_columns(table_name, schema_name) cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.182088Z [info     ]                                cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.186284Z [info     ] 2025-01-26 21:50:58,186 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.010367393493652344, "tags": {"stream": "public-region", "pid": 83352, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.186464Z [info     ] 2025-01-26 21:50:58,186 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 4, "tags": {"stream": "public-region", "pid": 83352, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.186578Z [info     ] 2025-01-26 21:50:58,186 | INFO     | tap-postgres.public-shippers | Beginning full_table sync of 'public-shippers'... cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.186659Z [info     ] 2025-01-26 21:50:58,186 | INFO     | tap-postgres.public-shippers | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.195353Z [info     ] 2025-01-26 21:50:58,195 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.008621931076049805, "tags": {"stream": "public-shippers", "pid": 83352, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.195543Z [info     ] 2025-01-26 21:50:58,195 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 6, "tags": {"stream": "public-shippers", "pid": 83352, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.195661Z [info     ] 2025-01-26 21:50:58,195 | INFO     | tap-postgres.public-suppliers | Beginning full_table sync of 'public-suppliers'... cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.195745Z [info     ] 2025-01-26 21:50:58,195 | INFO     | tap-postgres.public-suppliers | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=tap-postgres
2025-01-27T00:50:58.197943Z [info     ] 2025-01-26 21:50:58,197 | INFO     | target-csv           | Initializing 'target-csv' target sink... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=target-csv
2025-01-27T00:50:58.198207Z [info     ] 2025-01-26 21:50:58,197 | INFO     | target-csv.products  | Initializing target sink for stream 'products'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=target-csv
2025-01-27T00:50:58.201718Z [info     ] 2025-01-26 21:50:58,201 | INFO     | target-csv.products  | Setting up products cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=target-csv
2025-01-27T00:50:58.207216Z [info     ] 2025-01-26 21:50:58,207 | INFO     | target-csv           | Initializing 'target-csv' target sink... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=11bec2cc-7d6f-47cb-9071-d4520dd55d36 stdio=stderr string_id=target-csv
