2025-01-27T18:21:28.845285Z [info     ] 2025-01-27 15:21:28,845 | INFO     | tap-csv.categories   | Beginning full_table sync of 'categories'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.851518Z [info     ] 2025-01-27 15:21:28,851 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 49, "tags": {"stream": "employee_territories", "pid": 109666, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.851663Z [info     ] 2025-01-27 15:21:28,851 | INFO     | tap-csv.employees    | Beginning full_table sync of 'employees'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.851788Z [info     ] 2025-01-27 15:21:28,851 | INFO     | tap-csv.employees    | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.852443Z [info     ] 2025-01-27 15:21:28,852 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.0006203651428222656, "tags": {"stream": "employees", "pid": 109666, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.852708Z [info     ] 2025-01-27 15:21:28,852 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 9, "tags": {"stream": "employees", "pid": 109666, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.852863Z [info     ] 2025-01-27 15:21:28,852 | INFO     | tap-csv.order_details | Beginning full_table sync of 'order_details'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.852964Z [info     ] 2025-01-27 15:21:28,852 | INFO     | tap-csv.order_details | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.905167Z [info     ] 2025-01-27 15:21:28,905 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.05231451988220215, "tags": {"stream": "order_details", "pid": 109666, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.905492Z [info     ] 2025-01-27 15:21:28,905 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 2155, "tags": {"stream": "order_details", "pid": 109666, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.905705Z [info     ] 2025-01-27 15:21:28,905 | INFO     | tap-csv.orders       | Beginning full_table sync of 'orders'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.905839Z [info     ] 2025-01-27 15:21:28,905 | INFO     | tap-csv.orders       | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.936613Z [info     ] 2025-01-27 15:21:28,936 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.031029224395751953, "tags": {"stream": "orders", "pid": 109666, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.936855Z [info     ] 2025-01-27 15:21:28,936 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 830, "tags": {"stream": "orders", "pid": 109666, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.936973Z [info     ] 2025-01-27 15:21:28,936 | INFO     | tap-csv.products     | Beginning full_table sync of 'products'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.937068Z [info     ] 2025-01-27 15:21:28,936 | INFO     | tap-csv.products     | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.939292Z [info     ] 2025-01-27 15:21:28,939 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.002343893051147461, "tags": {"stream": "products", "pid": 109666, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.939426Z [info     ] 2025-01-27 15:21:28,939 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 77, "tags": {"stream": "products", "pid": 109666, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.939546Z [info     ] 2025-01-27 15:21:28,939 | INFO     | tap-csv.region       | Beginning full_table sync of 'region'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.939666Z [info     ] 2025-01-27 15:21:28,939 | INFO     | tap-csv.region       | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.939783Z [info     ] 2025-01-27 15:21:28,939 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.00019359588623046875, "tags": {"stream": "region", "pid": 109666, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.939872Z [info     ] 2025-01-27 15:21:28,939 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 4, "tags": {"stream": "region", "pid": 109666, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.939981Z [info     ] 2025-01-27 15:21:28,939 | INFO     | tap-csv.shippers     | Beginning full_table sync of 'shippers'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.940067Z [info     ] 2025-01-27 15:21:28,939 | INFO     | tap-csv.shippers     | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.940193Z [info     ] 2025-01-27 15:21:28,940 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.0002028942108154297, "tags": {"stream": "shippers", "pid": 109666, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.940305Z [info     ] 2025-01-27 15:21:28,940 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 6, "tags": {"stream": "shippers", "pid": 109666, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.940409Z [info     ] 2025-01-27 15:21:28,940 | INFO     | tap-csv.suppliers    | Beginning full_table sync of 'suppliers'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.940493Z [info     ] 2025-01-27 15:21:28,940 | INFO     | tap-csv.suppliers    | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.941528Z [info     ] 2025-01-27 15:21:28,941 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.0010285377502441406, "tags": {"stream": "suppliers", "pid": 109666, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.941725Z [info     ] 2025-01-27 15:21:28,941 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 29, "tags": {"stream": "suppliers", "pid": 109666, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.941860Z [info     ] 2025-01-27 15:21:28,941 | INFO     | tap-csv.territories  | Beginning full_table sync of 'territories'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.941986Z [info     ] 2025-01-27 15:21:28,941 | INFO     | tap-csv.territories  | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.943165Z [info     ] 2025-01-27 15:21:28,943 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.0013532638549804688, "tags": {"stream": "territories", "pid": 109666, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.943331Z [info     ] 2025-01-27 15:21:28,943 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 53, "tags": {"stream": "territories", "pid": 109666, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.943481Z [info     ] 2025-01-27 15:21:28,943 | INFO     | tap-csv.us_states    | Beginning full_table sync of 'us_states'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.943609Z [info     ] 2025-01-27 15:21:28,943 | INFO     | tap-csv.us_states    | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.944924Z [info     ] 2025-01-27 15:21:28,944 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.0014371871948242188, "tags": {"stream": "us_states", "pid": 109666, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:28.945137Z [info     ] 2025-01-27 15:21:28,944 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 51, "tags": {"stream": "us_states", "pid": 109666, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=tap-csv
2025-01-27T18:21:29.068238Z [info     ] 2025-01-27 15:21:29,067 | INFO     | target-postgres      | Target 'target-postgres' is listening for input from tap. cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=target-postgres
2025-01-27T18:21:29.068504Z [info     ] 2025-01-27 15:21:29,068 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=target-postgres
2025-01-27T18:21:29.068646Z [info     ] 2025-01-27 15:21:29,068 | INFO     | target-postgres.categories | Initializing target sink for stream 'categories'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=target-postgres
2025-01-27T18:21:29.366002Z [info     ] 2025-01-27 15:21:29,365 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=target-postgres
2025-01-27T18:21:29.366323Z [info     ] 2025-01-27 15:21:29,365 | INFO     | target-postgres.customers | Initializing target sink for stream 'customers'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=target-postgres
2025-01-27T18:21:29.455074Z [info     ] 2025-01-27 15:21:29,454 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=target-postgres
2025-01-27T18:21:29.455564Z [info     ] 2025-01-27 15:21:29,455 | INFO     | target-postgres.employee_territories | Initializing target sink for stream 'employee_territories'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=target-postgres
2025-01-27T18:21:29.648637Z [info     ] 2025-01-27 15:21:29,648 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=target-postgres
2025-01-27T18:21:29.648970Z [info     ] 2025-01-27 15:21:29,648 | INFO     | target-postgres.employees | Initializing target sink for stream 'employees'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=target-postgres
2025-01-27T18:21:29.759214Z [info     ] 2025-01-27 15:21:29,759 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=target-postgres
2025-01-27T18:21:29.759594Z [info     ] 2025-01-27 15:21:29,759 | INFO     | target-postgres.order_details | Initializing target sink for stream 'order_details'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=target-postgres
2025-01-27T18:21:29.976330Z [info     ] 2025-01-27 15:21:29,976 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=target-postgres
2025-01-27T18:21:29.976666Z [info     ] 2025-01-27 15:21:29,976 | INFO     | target-postgres.orders | Initializing target sink for stream 'orders'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=target-postgres
2025-01-27T18:21:30.121392Z [info     ] 2025-01-27 15:21:30,121 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=target-postgres
2025-01-27T18:21:30.121771Z [info     ] 2025-01-27 15:21:30,121 | INFO     | target-postgres.products | Initializing target sink for stream 'products'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=target-postgres
2025-01-27T18:21:30.254478Z [info     ] 2025-01-27 15:21:30,254 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=target-postgres
2025-01-27T18:21:30.254895Z [info     ] 2025-01-27 15:21:30,254 | INFO     | target-postgres.region | Initializing target sink for stream 'region'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=target-postgres
2025-01-27T18:21:30.333163Z [info     ] 2025-01-27 15:21:30,332 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=target-postgres
2025-01-27T18:21:30.333436Z [info     ] 2025-01-27 15:21:30,333 | INFO     | target-postgres.shippers | Initializing target sink for stream 'shippers'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=target-postgres
2025-01-27T18:21:30.441517Z [info     ] 2025-01-27 15:21:30,441 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=target-postgres
2025-01-27T18:21:30.441766Z [info     ] 2025-01-27 15:21:30,441 | INFO     | target-postgres.suppliers | Initializing target sink for stream 'suppliers'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=target-postgres
2025-01-27T18:21:30.518582Z [info     ] 2025-01-27 15:21:30,518 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=target-postgres
2025-01-27T18:21:30.518842Z [info     ] 2025-01-27 15:21:30,518 | INFO     | target-postgres.territories | Initializing target sink for stream 'territories'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=target-postgres
2025-01-27T18:21:30.724273Z [info     ] 2025-01-27 15:21:30,709 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=target-postgres
2025-01-27T18:21:30.724626Z [info     ] 2025-01-27 15:21:30,709 | INFO     | target-postgres.us_states | Initializing target sink for stream 'us_states'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=target-postgres
2025-01-27T18:21:30.810621Z [info     ] 2025-01-27 15:21:30,810 | INFO     | target-postgres      | Target 'target-postgres' completed reading 3387 lines of input (12 schemas, 3362 records, 0 batch manifests, 13 state messages). cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=target-postgres
2025-01-27T18:21:30.929992Z [info     ] 2025-01-27 15:21:30,929 | INFO     | target-postgres.employee_territories | Inserting with SQL: INSERT INTO "256bb458_31d6_41b4_80ce_7d9ea04d5053" (employee_id, territory_id) VALUES (:employee_id, :territory_id) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e82feb86-ec94-46cb-9fd8-a9fcd09256f6 stdio=stderr string_id=target-postgres
