2025-01-26T19:56:18.965436Z [warning  ] No state was found, complete import.
2025-01-26T19:56:19.863818Z [info     ] 2025-01-26 16:56:19,863 | INFO     | target-csv           | Target 'target-csv' is listening for input from tap. cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=target-csv
2025-01-26T19:56:19.916048Z [info     ] 2025-01-26 16:56:19,915 | WARNING  | py.warnings          | /home/victor/Desktop/TESTE/code-challenge/.meltano/extractors/tap-postgres/venv/lib/python3.11/site-packages/singer_sdk/connectors/sql.py:1116: SAWarning: Did not recognize type 'bpchar' of column 'customer_type_id' cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:19.916166Z [info     ]   columns = inspector.get_columns(table_name, schema_name) cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:19.916261Z [info     ]                                cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:19.919193Z [info     ] 2025-01-26 16:56:19,919 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.0076830387115478516, "tags": {"stream": "public-customer_customer_demo", "pid": 12966, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:19.919350Z [info     ] 2025-01-26 16:56:19,919 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 0, "tags": {"stream": "public-customer_customer_demo", "pid": 12966, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:19.919471Z [info     ] 2025-01-26 16:56:19,919 | INFO     | tap-postgres.public-customer_demographics | Beginning full_table sync of 'public-customer_demographics'... cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:19.919558Z [info     ] 2025-01-26 16:56:19,919 | INFO     | tap-postgres.public-customer_demographics | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:19.919852Z [info     ] 2025-01-26 16:56:19,919 | INFO     | target-csv           | Initializing 'target-csv' target sink... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=target-csv
2025-01-26T19:56:19.919990Z [info     ] 2025-01-26 16:56:19,919 | INFO     | target-csv.public-customer_demographics | Initializing target sink for stream 'public-customer_demographics'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=target-csv
2025-01-26T19:56:19.921239Z [info     ] 2025-01-26 16:56:19,921 | INFO     | target-csv.public-customer_demographics | Setting up public-customer_demographics cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=target-csv
2025-01-26T19:56:19.927682Z [info     ] 2025-01-26 16:56:19,927 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.008013248443603516, "tags": {"stream": "public-customer_demographics", "pid": 12966, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:19.927911Z [info     ] 2025-01-26 16:56:19,927 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 0, "tags": {"stream": "public-customer_demographics", "pid": 12966, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:19.928084Z [info     ] 2025-01-26 16:56:19,927 | INFO     | tap-postgres.public-customers | Beginning full_table sync of 'public-customers'... cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:19.928211Z [info     ] 2025-01-26 16:56:19,927 | INFO     | tap-postgres.public-customers | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:19.928579Z [info     ] 2025-01-26 16:56:19,928 | INFO     | target-csv           | Initializing 'target-csv' target sink... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=target-csv
2025-01-26T19:56:19.928700Z [info     ] 2025-01-26 16:56:19,928 | INFO     | target-csv.public-customers | Initializing target sink for stream 'public-customers'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=target-csv
2025-01-26T19:56:19.932574Z [info     ] 2025-01-26 16:56:19,932 | INFO     | target-csv.public-customers | Setting up public-customers cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=target-csv
2025-01-26T19:56:19.942457Z [info     ] 2025-01-26 16:56:19,942 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.013918399810791016, "tags": {"stream": "public-customers", "pid": 12966, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:19.942762Z [info     ] 2025-01-26 16:56:19,942 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 91, "tags": {"stream": "public-customers", "pid": 12966, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:19.942908Z [info     ] 2025-01-26 16:56:19,942 | INFO     | tap-postgres.public-employee_territories | Beginning full_table sync of 'public-employee_territories'... cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:19.943056Z [info     ] 2025-01-26 16:56:19,942 | INFO     | tap-postgres.public-employee_territories | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:19.944572Z [info     ] 2025-01-26 16:56:19,944 | INFO     | target-csv           | Initializing 'target-csv' target sink... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=target-csv
2025-01-26T19:56:19.944770Z [info     ] 2025-01-26 16:56:19,944 | INFO     | target-csv.public-employee_territories | Initializing target sink for stream 'public-employee_territories'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=target-csv
2025-01-26T19:56:19.945737Z [info     ] 2025-01-26 16:56:19,945 | INFO     | target-csv.public-employee_territories | Setting up public-employee_territories cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=target-csv
2025-01-26T19:56:19.953360Z [info     ] 2025-01-26 16:56:19,953 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.010495662689208984, "tags": {"stream": "public-employee_territories", "pid": 12966, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:19.953622Z [info     ] 2025-01-26 16:56:19,953 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 49, "tags": {"stream": "public-employee_territories", "pid": 12966, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:19.953826Z [info     ] 2025-01-26 16:56:19,953 | INFO     | tap-postgres.public-employees | Beginning full_table sync of 'public-employees'... cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:19.953967Z [info     ] 2025-01-26 16:56:19,953 | INFO     | tap-postgres.public-employees | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:19.954357Z [info     ] 2025-01-26 16:56:19,954 | INFO     | target-csv           | Initializing 'target-csv' target sink... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=target-csv
2025-01-26T19:56:19.954514Z [info     ] 2025-01-26 16:56:19,954 | INFO     | target-csv.public-employees | Initializing target sink for stream 'public-employees'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=target-csv
2025-01-26T19:56:19.960141Z [info     ] 2025-01-26 16:56:19,959 | INFO     | target-csv.public-employees | Setting up public-employees cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=target-csv
2025-01-26T19:56:19.964580Z [info     ] 2025-01-26 16:56:19,964 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.010577917098999023, "tags": {"stream": "public-employees", "pid": 12966, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:19.964760Z [info     ] 2025-01-26 16:56:19,964 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 9, "tags": {"stream": "public-employees", "pid": 12966, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:19.964912Z [info     ] 2025-01-26 16:56:19,964 | INFO     | tap-postgres.public-orders | Beginning full_table sync of 'public-orders'... cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:19.965040Z [info     ] 2025-01-26 16:56:19,964 | INFO     | tap-postgres.public-orders | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:19.965423Z [info     ] 2025-01-26 16:56:19,965 | INFO     | target-csv           | Initializing 'target-csv' target sink... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=target-csv
2025-01-26T19:56:19.965581Z [info     ] 2025-01-26 16:56:19,965 | INFO     | target-csv.public-orders | Initializing target sink for stream 'public-orders'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=target-csv
2025-01-26T19:56:19.969800Z [info     ] 2025-01-26 16:56:19,969 | INFO     | target-csv.public-orders | Setting up public-orders cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=target-csv
2025-01-26T19:56:20.010897Z [info     ] 2025-01-26 16:56:20,010 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.04567313194274902, "tags": {"stream": "public-orders", "pid": 12966, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:20.011157Z [info     ] 2025-01-26 16:56:20,010 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 830, "tags": {"stream": "public-orders", "pid": 12966, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:20.011282Z [info     ] 2025-01-26 16:56:20,011 | INFO     | tap-postgres.public-products | Beginning full_table sync of 'public-products'... cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:20.011394Z [info     ] 2025-01-26 16:56:20,011 | INFO     | tap-postgres.public-products | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:20.023271Z [info     ] 2025-01-26 16:56:20,023 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.011887550354003906, "tags": {"stream": "public-products", "pid": 12966, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:20.023546Z [info     ] 2025-01-26 16:56:20,023 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 77, "tags": {"stream": "public-products", "pid": 12966, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:20.023674Z [info     ] 2025-01-26 16:56:20,023 | INFO     | tap-postgres.public-region | Beginning full_table sync of 'public-region'... cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:20.023797Z [info     ] 2025-01-26 16:56:20,023 | INFO     | tap-postgres.public-region | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:20.028454Z [info     ] 2025-01-26 16:56:20,028 | WARNING  | py.warnings          | /home/victor/Desktop/TESTE/code-challenge/.meltano/extractors/tap-postgres/venv/lib/python3.11/site-packages/singer_sdk/connectors/sql.py:1116: SAWarning: Did not recognize type 'bpchar' of column 'region_description' cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:20.028666Z [info     ]   columns = inspector.get_columns(table_name, schema_name) cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:20.028809Z [info     ]                                cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:20.032867Z [info     ] 2025-01-26 16:56:20,032 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.009172916412353516, "tags": {"stream": "public-region", "pid": 12966, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:20.033039Z [info     ] 2025-01-26 16:56:20,032 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 4, "tags": {"stream": "public-region", "pid": 12966, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:20.033148Z [info     ] 2025-01-26 16:56:20,033 | INFO     | tap-postgres.public-shippers | Beginning full_table sync of 'public-shippers'... cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:20.033240Z [info     ] 2025-01-26 16:56:20,033 | INFO     | tap-postgres.public-shippers | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:20.041546Z [info     ] 2025-01-26 16:56:20,041 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.008227825164794922, "tags": {"stream": "public-shippers", "pid": 12966, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:20.041756Z [info     ] 2025-01-26 16:56:20,041 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 6, "tags": {"stream": "public-shippers", "pid": 12966, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:20.041873Z [info     ] 2025-01-26 16:56:20,041 | INFO     | tap-postgres.public-suppliers | Beginning full_table sync of 'public-suppliers'... cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:20.041955Z [info     ] 2025-01-26 16:56:20,041 | INFO     | tap-postgres.public-suppliers | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
2025-01-26T19:56:20.049224Z [info     ] 2025-01-26 16:56:20,049 | INFO     | target-csv           | Initializing 'target-csv' target sink... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=target-csv
2025-01-26T19:56:20.049508Z [info     ] 2025-01-26 16:56:20,049 | INFO     | target-csv.public-products | Initializing target sink for stream 'public-products'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=target-csv
2025-01-26T19:56:20.052856Z [info     ] 2025-01-26 16:56:20,052 | INFO     | target-csv.public-products | Setting up public-products cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=target-csv
2025-01-26T19:56:20.053605Z [info     ] 2025-01-26 16:56:20,053 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.011533021926879883, "tags": {"stream": "public-suppliers", "pid": 12966, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=0616f668-9bb8-43e9-a008-222c24f7738a stdio=stderr string_id=tap-postgres
