2025-01-27T17:52:47.613342Z [info     ] 2025-01-27 14:52:47,613 | INFO     | tap-csv.categories   | Beginning full_table sync of 'categories'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.619693Z [info     ] 2025-01-27 14:52:47,619 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 49, "tags": {"stream": "employee_territories", "pid": 101128, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.619816Z [info     ] 2025-01-27 14:52:47,619 | INFO     | tap-csv.employees    | Beginning full_table sync of 'employees'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.619899Z [info     ] 2025-01-27 14:52:47,619 | INFO     | tap-csv.employees    | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.620190Z [info     ] 2025-01-27 14:52:47,620 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.00035071372985839844, "tags": {"stream": "employees", "pid": 101128, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.620302Z [info     ] 2025-01-27 14:52:47,620 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 9, "tags": {"stream": "employees", "pid": 101128, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.620414Z [info     ] 2025-01-27 14:52:47,620 | INFO     | tap-csv.order_details | Beginning full_table sync of 'order_details'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.620496Z [info     ] 2025-01-27 14:52:47,620 | INFO     | tap-csv.order_details | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.669361Z [info     ] 2025-01-27 14:52:47,669 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.04881620407104492, "tags": {"stream": "order_details", "pid": 101128, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.669640Z [info     ] 2025-01-27 14:52:47,669 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 2155, "tags": {"stream": "order_details", "pid": 101128, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.669768Z [info     ] 2025-01-27 14:52:47,669 | INFO     | tap-csv.orders       | Beginning full_table sync of 'orders'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.669859Z [info     ] 2025-01-27 14:52:47,669 | INFO     | tap-csv.orders       | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.691429Z [info     ] 2025-01-27 14:52:47,691 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.021502971649169922, "tags": {"stream": "orders", "pid": 101128, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.691950Z [info     ] 2025-01-27 14:52:47,691 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 830, "tags": {"stream": "orders", "pid": 101128, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.692160Z [info     ] 2025-01-27 14:52:47,691 | INFO     | tap-csv.products     | Beginning full_table sync of 'products'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.692287Z [info     ] 2025-01-27 14:52:47,691 | INFO     | tap-csv.products     | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.694143Z [info     ] 2025-01-27 14:52:47,693 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.002061128616333008, "tags": {"stream": "products", "pid": 101128, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.694380Z [info     ] 2025-01-27 14:52:47,694 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 77, "tags": {"stream": "products", "pid": 101128, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.694533Z [info     ] 2025-01-27 14:52:47,694 | INFO     | tap-csv.region       | Beginning full_table sync of 'region'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.694674Z [info     ] 2025-01-27 14:52:47,694 | INFO     | tap-csv.region       | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.694847Z [info     ] 2025-01-27 14:52:47,694 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.00022125244140625, "tags": {"stream": "region", "pid": 101128, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.694976Z [info     ] 2025-01-27 14:52:47,694 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 4, "tags": {"stream": "region", "pid": 101128, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.695131Z [info     ] 2025-01-27 14:52:47,694 | INFO     | tap-csv.shippers     | Beginning full_table sync of 'shippers'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.695258Z [info     ] 2025-01-27 14:52:47,694 | INFO     | tap-csv.shippers     | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.695429Z [info     ] 2025-01-27 14:52:47,695 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.00023818016052246094, "tags": {"stream": "shippers", "pid": 101128, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.695598Z [info     ] 2025-01-27 14:52:47,695 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 6, "tags": {"stream": "shippers", "pid": 101128, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.695745Z [info     ] 2025-01-27 14:52:47,695 | INFO     | tap-csv.suppliers    | Beginning full_table sync of 'suppliers'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.695900Z [info     ] 2025-01-27 14:52:47,695 | INFO     | tap-csv.suppliers    | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.696483Z [info     ] 2025-01-27 14:52:47,696 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.0008554458618164062, "tags": {"stream": "suppliers", "pid": 101128, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.696676Z [info     ] 2025-01-27 14:52:47,696 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 29, "tags": {"stream": "suppliers", "pid": 101128, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.696807Z [info     ] 2025-01-27 14:52:47,696 | INFO     | tap-csv.territories  | Beginning full_table sync of 'territories'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.696963Z [info     ] 2025-01-27 14:52:47,696 | INFO     | tap-csv.territories  | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.698750Z [info     ] 2025-01-27 14:52:47,698 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.001874685287475586, "tags": {"stream": "territories", "pid": 101128, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.698944Z [info     ] 2025-01-27 14:52:47,698 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 53, "tags": {"stream": "territories", "pid": 101128, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.699054Z [info     ] 2025-01-27 14:52:47,698 | INFO     | tap-csv.us_states    | Beginning full_table sync of 'us_states'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.699178Z [info     ] 2025-01-27 14:52:47,698 | INFO     | tap-csv.us_states    | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.700589Z [info     ] 2025-01-27 14:52:47,700 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.0014371871948242188, "tags": {"stream": "us_states", "pid": 101128, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.700752Z [info     ] 2025-01-27 14:52:47,700 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 51, "tags": {"stream": "us_states", "pid": 101128, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=tap-csv
2025-01-27T17:52:47.794943Z [info     ] 2025-01-27 14:52:47,794 | INFO     | target-postgres      | Target 'target-postgres' is listening for input from tap. cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=target-postgres
2025-01-27T17:52:47.795353Z [info     ] 2025-01-27 14:52:47,794 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=target-postgres
2025-01-27T17:52:47.795481Z [info     ] 2025-01-27 14:52:47,795 | INFO     | target-postgres.categories | Initializing target sink for stream 'categories'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=target-postgres
2025-01-27T17:52:48.024628Z [info     ] 2025-01-27 14:52:48,024 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=target-postgres
2025-01-27T17:52:48.024906Z [info     ] 2025-01-27 14:52:48,024 | INFO     | target-postgres.customers | Initializing target sink for stream 'customers'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=target-postgres
2025-01-27T17:52:48.120809Z [info     ] 2025-01-27 14:52:48,120 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=target-postgres
2025-01-27T17:52:48.121117Z [info     ] 2025-01-27 14:52:48,120 | INFO     | target-postgres.employee_territories | Initializing target sink for stream 'employee_territories'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=target-postgres
2025-01-27T17:52:48.279165Z [info     ] 2025-01-27 14:52:48,278 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=target-postgres
2025-01-27T17:52:48.279499Z [info     ] 2025-01-27 14:52:48,279 | INFO     | target-postgres.employees | Initializing target sink for stream 'employees'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=target-postgres
2025-01-27T17:52:48.428759Z [info     ] 2025-01-27 14:52:48,428 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=target-postgres
2025-01-27T17:52:48.429017Z [info     ] 2025-01-27 14:52:48,428 | INFO     | target-postgres.order_details | Initializing target sink for stream 'order_details'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=target-postgres
2025-01-27T17:52:48.609890Z [info     ] 2025-01-27 14:52:48,609 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=target-postgres
2025-01-27T17:52:48.610142Z [info     ] 2025-01-27 14:52:48,609 | INFO     | target-postgres.orders | Initializing target sink for stream 'orders'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=target-postgres
2025-01-27T17:52:48.712432Z [info     ] 2025-01-27 14:52:48,712 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=target-postgres
2025-01-27T17:52:48.712706Z [info     ] 2025-01-27 14:52:48,712 | INFO     | target-postgres.products | Initializing target sink for stream 'products'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=target-postgres
2025-01-27T17:52:48.922636Z [info     ] 2025-01-27 14:52:48,922 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=target-postgres
2025-01-27T17:52:48.922984Z [info     ] 2025-01-27 14:52:48,922 | INFO     | target-postgres.region | Initializing target sink for stream 'region'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=target-postgres
2025-01-27T17:52:49.020368Z [info     ] 2025-01-27 14:52:49,020 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=target-postgres
2025-01-27T17:52:49.020680Z [info     ] 2025-01-27 14:52:49,020 | INFO     | target-postgres.shippers | Initializing target sink for stream 'shippers'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=target-postgres
2025-01-27T17:52:49.145894Z [info     ] 2025-01-27 14:52:49,145 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=target-postgres
2025-01-27T17:52:49.146133Z [info     ] 2025-01-27 14:52:49,145 | INFO     | target-postgres.suppliers | Initializing target sink for stream 'suppliers'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=target-postgres
2025-01-27T17:52:49.254810Z [info     ] 2025-01-27 14:52:49,254 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=target-postgres
2025-01-27T17:52:49.255051Z [info     ] 2025-01-27 14:52:49,254 | INFO     | target-postgres.territories | Initializing target sink for stream 'territories'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=target-postgres
2025-01-27T17:52:49.462816Z [info     ] 2025-01-27 14:52:49,388 | INFO     | target-postgres      | Initializing 'target-postgres' target sink... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=target-postgres
2025-01-27T17:52:49.463121Z [info     ] 2025-01-27 14:52:49,389 | INFO     | target-postgres.us_states | Initializing target sink for stream 'us_states'... cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=target-postgres
2025-01-27T17:52:49.506055Z [info     ] 2025-01-27 14:52:49,505 | INFO     | target-postgres      | Target 'target-postgres' completed reading 3387 lines of input (12 schemas, 3362 records, 0 batch manifests, 13 state messages). cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=target-postgres
2025-01-27T17:52:49.608860Z [info     ] 2025-01-27 14:52:49,608 | INFO     | target-postgres.order_details | Inserting with SQL: INSERT INTO "67e30916_5cc2_4ed3_9b33_7eb4f51cfd32" (order_id, product_id) VALUES (:order_id, :product_id) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=target-postgres
2025-01-27T17:52:49.614022Z [info     ] 2025-01-27 14:52:49,613 | INFO     | target-postgres.employees | Inserting with SQL: INSERT INTO "90077c92_a49d_426a_9149_6fcfc82b5d0e" (employee_id) VALUES (:employee_id) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=e080bcf9-642e-4d06-b454-6ba6e65df3d6 stdio=stderr string_id=target-postgres
